school_name,School Code,comment,score,date,thumbup,thumbdown,place_id,commentgg,Author Name,Rating,Likes,Date
Acadia University,,,,nan,,,ChIJi04WjAOVuEwRi3HkMHfhW1A,"Very nice UQAR pavilion in Lévis. Well-lit premises, large dining room, small student bar, school supplies and volumes shop, large parking lot. Library available on site, very helpful staff. Well located, accessible by public transport and bike path, in the city center of Lévis. Nearby restaurants within walking distance.",Martine St-Onge,5.0,,2021-01-09
Acadia University,,,,nan,,,ChIJi04WjAOVuEwRi3HkMHfhW1A,School is the Rule's,Sébastien Rodriguez,5.0,,2018-10-17
Acadia University,,,,nan,,,ChIJi04WjAOVuEwRi3HkMHfhW1A,"Great university! Very interesting and up-to-date courses. Competent teachers. Only downside, the administrative staff (with a few exceptions of course!)...",Frédérique Brochu,4.0,,2017-03-30
Acadia University,,,,nan,,,ChIJDW5a808ayUwRgFg-f63Zwh0,Really nice and helpful and friendly people. They helped us find my boyfriend's lost bag when he went to frosh. More caring than other organizations,Mei Fong,5.0,,2017-09-05
Acadia University,,,,nan,,,ChIJDW5a808ayUwRgFg-f63Zwh0,Great students. Great campus. I only go here to distract students with Pokemon Go.,AddictedToRaids,5.0,,2023-08-05
Acadia University,,,,nan,,,ChIJDW5a808ayUwRgFg-f63Zwh0,"L'Universté du Quebec à Montreal is a nice University. I visited the campus a few times and it is one of the most simplistic campuses I have ever been too.

They have so many unique and cool programs that the others don't have. What I heard is that it is a  good university if the program you want portrays to what you want.

The location is nice since it is located where Berri-UQAM station is and they have an underground city where you can access some buildings and classes.

The university is pretty similar to Concordia. They both have similar programs, they are both in downtown and have campuses that similar to each other.

From what I heard from others. It is a decent University. The same platform and set up as you guessed it Concordia.

The campus near Place Des arts in a nice touch and close to downtown as well and it feels like a typical college or American University for its design.

The main campus feels a bit old and run downed. They need to renovate as soon as possible and make it 2021 since most of the buildings feel old and not updated enough.

I hope they promote Zero waste, Zero Carbon Emissions, Carbon free and be environmentally sustainable and adaptable to climate change A.S.AP.

At the end of the End of the day, regardless of choice. It does not matter where you get your education from. All should be honored and privileging to have attended this University and get their education from it and Vice Versa.",79 EDM,3.0,,2022-04-12
Acadia University,,,,nan,,,ChIJDW5a808ayUwRgFg-f63Zwh0,"The worst experience!
We were 6 cars stuck in the underground parking, one even stuck between the gate and garage door!
The staff was completely useless and couldn't help.
Once we finally found a functional garage door, our parking ticket expired and they asked us to pay again.
We lost an hour trying to simply get out of a parking lot.

This is agrevating and absolutely frustrating.
Update your system, fire this horrible security guard and do better next time!",E F,1.0,,2022-04-14
Acadia University,,,,nan,,,ChIJDW5a808ayUwRgFg-f63Zwh0,"Very good hospital most of them staff are great, but we always have exception. The hospital is new so it hi-tech and it a university hospital with a lot of experienced doctors.",Marc Breau,4.0,,2021-09-26
Acadia University,,,,nan,,,ChIJ2QHYVEuzt0wRCkczUGODyEA,Best  University  in  the  Quebec in  Canada.  Most  of  the  courses  are  conducted in French. This  University's  uniqueness is maintaining and adhering  values  on  eco-friendly  atmosphere.  They  strongly  discourage  to  use  own  car driving same time  encourage to  use  public transport as far  as possible. Very  spacious  Library. Good  student  accommodation.,A Suthan,4.0,,2017-12-25
Acadia University,,,,nan,,,ChIJq6ziNL_ZlUwRjn85I2WDTJo,"Wonderful university, I hope to be accepted there",GNANZIM Patrice,5.0,,2023-08-28
Acadia University,,,,nan,,,ChIJA7utmsvIx0wRqJUDoyjd9TY,Belle experience d'etude a l'uqtr 1993 a 1999.,Mr. Marry Dao,5.0,,2020-12-16
Acadia University,,,,nan,,,ChIJA7utmsvIx0wRqJUDoyjd9TY,I need speak French to be a intern? I Just speak english!,Anny Barbosa,5.0,,2023-02-04
University of Alberta,/school/19077,,,nan,,,,,,,,
Acadia University,,,,nan,,,ChIJoxCPYfUhoFMRE7JXmPJlW8s,One of the best institution of learning in Canada. It's a place to consider when obtaining a new degree or stepping upper comes into you mind,Atuoha Anthony,4.0,,2022-12-20
Acadia University,,,,nan,,,ChIJwaDBg9e7ClMRjljV9WGn_Ac,I took in the art show held this weekend and was throughly impressed by the art pieces presented by current students attending the Augustana campus. A big kudos to the art instructors and students showcasing their work and to the volunteers who helped host the art show.,Luis Verma,5.0,,2023-04-01
Acadia University,,,,nan,,,ChIJwaDBg9e7ClMRjljV9WGn_Ac,"Small campus, classes, and overall great atmosphere. Professors are extremely knowledgeable and are concerned about your success. Great learning environment.",Dan Christensen,5.0,,2016-05-13
Acadia University,,,,nan,,,ChIJwaDBg9e7ClMRjljV9WGn_Ac,Good places,stefanus tedja,5.0,,2018-09-26
Acadia University,,,,nan,,,ChIJwaDBg9e7ClMRjljV9WGn_Ac,"Beautiful campus with lovely gardens, ponds, sculptures, and rock gardens. Always like to stop by the cafeteria for a coffee when hiking through this area of town. The staff is always super friendly and welcoming. Best kept secret for the cleanest public washrooms ever.",Juliet Martin,5.0,,2023-07-04
Acadia University,,,,nan,,,ChIJwaDBg9e7ClMRjljV9WGn_Ac,very good hotel closed to costco,MaGGie Zhong,5.0,,2021-08-21
Acadia University,,,,nan,,,ChIJX3fvaIFxhlQR3_qgjYhnja8,I honestly didn't have any hope while I applied. I just applied and within a few days I got a call from the university asking for missing documents and they kept following up . Particularly Jaikishan was constantly in touch until I got my letter of acceptance. He was there with me every step of the way. It was such a smooth and easy process. Looking forward to start my course there.,Sheeba Clement,5.0,,2023-07-12
Acadia University,,,,nan,,,ChIJA7utmsvIx0wRqJUDoyjd9TY,"Love campus , UQTR, great university.!",Claude Cayottec,5.0,,2023-04-19
Acadia University,,,,nan,,,ChIJX3fvaIFxhlQR3_qgjYhnja8,"The vast majority of UCW professors are great! UCW is an organized institution. I enjoyed this part of the experience. However, student service is rude, amateur, inhumane, disrespectful and treats students like trash. This part of the experience destroys the first. No one smiles, they are bitter, they are not nice, and no one empathizes with the student. I'm an alumnus and I received an email calling me to pick up a gift. I was curious and excited to go there today. But what could have been a very good move to cultivate relationships with graduates turned into a nightmare. I should never have gone there to receive such a gift. The result was regret, trauma, and sadness. As I would have expected, I was again treated like garbage from the front desk to the final service. This is the kind of investment that UCW should never make. The university spent money to have a detractor. It is a pity. The academic experience with most professors is great, but the experience with everything outside of the classroom is terrible. I don't expect to receive an answer, but I hope someone will pay attention on students, finally. Please, don’t dare to ask me to spend more time writing an email that no one will care. Everything is written here. Please, ignore me and only do your job: train your staff.",Filipe Ramos Barroso,2.0,,2023-09-01
Acadia University,,,,nan,,,ChIJX3fvaIFxhlQR3_qgjYhnja8,The admission process into UCW is very simple. This is because of the constant support you receive from the student recruitment advisors. Mansoor Khan( a student recruitment advisor) was always available to help me with my questions and gave guidance on the right way to complete the process. His service was the best and I am absolutely grateful for his help and support. The admission process is the best. Keep up the good work.,Felix Ahonzo,5.0,,2023-09-04
Acadia University,,,,nan,,,ChIJX3fvaIFxhlQR3_qgjYhnja8,"This university is nothing but a fraud. They will do anything and everything to delay your graduation and ask for more money. I am supposed to be graduating in winter semester and now they are telling me that I am not left with two but three courses next semester, which is another $2000 in their pocket. Clearly they changed my program plan and their is no proof of it now. They are spending all their money on marketing because clearly no alumni would recommend this university. So if anyone wants to study in Canada their are better universities and colleges public ones to be exact and cheaper than this fraud university.",Aafreen Dost,1.0,,2023-07-31
